destination,passanger,weather,temperature,time,coupon,expiration,gender,age,maritalStatus,has_children,education,occupation,income,Bar,CoffeeHouse,CarryAway,RestaurantLessThan20,Restaurant20To50,toCoupon_GEQ15min,toCoupon_GEQ25min,direction_same,is_accepted
2,0,0,80.0,7,2,0,0,36,2,1,5,8,50000,3,4,3,3,2,0,0,1,1
2,0,0,55.0,7,0,1,0,36,2,1,5,8,50000,3,4,3,3,2,0,0,0,1
2,0,0,55.0,7,1,0,0,36,2,1,5,8,50000,3,4,3,3,2,1,0,0,0
0,0,0,55.0,14,0,1,0,36,3,1,5,2,12500,0,4,4,4,2,0,0,0,0
0,1,0,80.0,10,1,0,0,36,3,1,5,2,12500,0,4,4,4,2,0,0,0,1
0,1,0,80.0,10,2,0,0,36,3,1,5,2,12500,0,4,4,4,2,1,0,0,1
0,1,0,80.0,14,1,0,0,36,3,1,5,2,12500,0,4,4,4,2,1,0,0,1
0,1,0,80.0,14,1,1,0,36,3,1,5,2,12500,0,4,4,4,2,1,0,0,1
0,1,0,80.0,18,0,0,0,36,3,1,5,2,12500,0,4,4,4,2,1,0,0,1
0,1,0,55.0,14,2,1,0,36,3,1,5,2,12500,0,4,4,4,2,1,0,0,0
0,2,0,80.0,10,0,0,0,36,3,1,5,2,12500,0,4,4,4,2,1,0,0,0
0,2,0,80.0,10,2,0,0,36,3,1,5,2,12500,0,4,4,4,2,1,0,0,0
0,2,0,80.0,10,3,1,0,36,3,1,5,2,12500,0,4,4,4,2,1,0,0,0
0,2,0,80.0,14,0,1,0,36,3,1,5,2,12500,0,4,4,4,2,0,0,0,0
0,2,0,55.0,14,0,1,0,36,3,1,5,2,12500,0,4,4,4,2,1,0,0,0
0,2,0,55.0,18,1,0,0,36,3,1,5,2,12500,0,4,4,4,2,1,0,0,0
1,0,0,55.0,18,3,1,0,36,3,1,5,2,12500,0,4,4,4,2,0,0,1,0
1,0,0,55.0,18,4,1,0,36,3,1,5,2,12500,0,4,4,4,2,1,0,0,0
1,0,0,80.0,18,1,0,0,36,3,1,5,2,12500,0,4,4,4,2,0,0,0,0
2,0,0,55.0,7,1,0,0,36,3,1,5,2,12500,0,4,4,4,2,1,1,0,0
2,0,0,55.0,7,3,1,0,36,3,1,5,2,12500,0,4,4,4,2,1,1,0,0
2,0,0,80.0,7,4,1,0,36,3,1,5,2,12500,0,4,4,4,2,1,0,0,0
2,0,0,80.0,7,2,0,0,36,3,1,5,2,12500,0,4,4,4,2,0,0,1,0
2,0,0,55.0,7,0,1,0,36,3,1,5,2,12500,0,4,4,4,2,0,0,0,0
2,0,0,55.0,7,1,0,0,36,3,1,5,2,12500,0,4,4,4,2,1,0,0,0
0,0,0,55.0,14,0,1,0,26,1,0,4,0,0,3,2,4,3,2,0,0,0,1
0,1,0,80.0,10,1,0,0,26,1,0,4,0,0,3,2,4,3,2,0,0,0,1
0,1,0,80.0,10,3,1,0,26,1,0,4,0,0,3,2,4,3,2,0,0,0,1
0,1,0,80.0,10,2,0,0,26,1,0,4,0,0,3,2,4,3,2,1,0,0,0
0,1,0,80.0,14,1,1,0,26,1,0,4,0,0,3,2,4,3,2,0,0,0,1
0,1,0,80.0,14,1,0,0,26,1,0,4,0,0,3,2,4,3,2,1,0,0,1
0,1,0,80.0,14,1,1,0,26,1,0,4,0,0,3,2,4,3,2,1,0,0,1
0,1,0,80.0,14,0,1,0,26,1,0,4,0,0,3,2,4,3,2,1,0,0,1
0,1,0,80.0,18,1,0,0,26,1,0,4,0,0,3,2,4,3,2,0,0,0,1
0,1,0,80.0,18,0,0,0,26,1,0,4,0,0,3,2,4,3,2,1,0,0,1
0,1,0,55.0,14,1,0,0,26,1,0,4,0,0,3,2,4,3,2,0,0,0,1
0,1,0,55.0,14,2,1,0,26,1,0,4,0,0,3,2,4,3,2,1,0,0,1
0,0,0,55.0,10,1,0,0,26,1,0,4,0,0,3,2,4,3,2,0,0,0,1
1,0,0,55.0,18,3,1,0,26,1,0,4,0,0,3,2,4,3,2,0,0,1,1
1,0,0,55.0,18,4,1,0,26,1,0,4,0,0,3,2,4,3,2,1,0,0,1
1,0,0,80.0,18,1,0,0,26,1,0,4,0,0,3,2,4,3,2,0,0,0,1
2,0,0,55.0,7,1,0,0,26,1,0,4,0,0,3,2,4,3,2,1,1,0,0
2,0,0,55.0,7,3,1,0,26,1,0,4,0,0,3,2,4,3,2,1,1,0,0
2,0,0,80.0,7,4,1,0,26,1,0,4,0,0,3,2,4,3,2,1,0,0,0
2,0,0,80.0,7,2,0,0,26,1,0,4,0,0,3,2,4,3,2,0,0,1,1
2,0,0,55.0,7,0,1,0,26,1,0,4,0,0,3,2,4,3,2,0,0,0,1
2,0,0,55.0,7,1,0,0,26,1,0,4,0,0,3,2,4,3,2,1,0,0,0
0,0,0,55.0,14,0,1,0,21,1,0,2,10,0,1,2,3,4,1,0,0,0,1
0,1,0,80.0,10,1,0,0,21,1,0,2,10,0,1,2,3,4,1,0,0,0,1
0,1,0,80.0,10,3,1,0,21,1,0,2,10,0,1,2,3,4,1,0,0,0,1
0,1,0,80.0,10,2,0,0,21,1,0,2,10,0,1,2,3,4,1,1,0,0,0
0,1,0,80.0,14,1,1,0,21,1,0,2,10,0,1,2,3,4,1,0,0,0,1
0,1,0,80.0,14,1,0,0,21,1,0,2,10,0,1,2,3,4,1,1,0,0,1
0,1,0,80.0,14,1,1,0,21,1,0,2,10,0,1,2,3,4,1,1,0,0,1
0,1,0,80.0,14,0,1,0,21,1,0,2,10,0,1,2,3,4,1,1,0,0,1
0,1,0,80.0,18,1,0,0,21,1,0,2,10,0,1,2,3,4,1,0,0,0,1
0,1,0,80.0,18,0,0,0,21,1,0,2,10,0,1,2,3,4,1,1,0,0,1
0,1,0,55.0,14,1,0,0,21,1,0,2,10,0,1,2,3,4,1,0,0,0,1
0,1,0,55.0,14,2,1,0,21,1,0,2,10,0,1,2,3,4,1,1,0,0,1
0,0,0,55.0,10,1,0,0,21,1,0,2,10,0,1,2,3,4,1,0,0,0,1
1,0,0,55.0,18,3,1,0,21,1,0,2,10,0,1,2,3,4,1,0,0,1,1
1,0,0,55.0,18,4,1,0,21,1,0,2,10,0,1,2,3,4,1,1,0,0,0
1,0,0,80.0,18,1,0,0,21,1,0,2,10,0,1,2,3,4,1,0,0,0,0
2,0,0,55.0,7,1,0,0,21,1,0,2,10,0,1,2,3,4,1,1,1,0,0
2,0,0,55.0,7,3,1,0,21,1,0,2,10,0,1,2,3,4,1,1,1,0,1
2,0,0,80.0,7,4,1,0,21,1,0,2,10,0,1,2,3,4,1,1,0,0,0
2,0,0,80.0,7,2,0,0,21,1,0,2,10,0,1,2,3,4,1,0,0,1,0
2,0,0,55.0,7,0,1,0,21,1,0,2,10,0,1,2,3,4,1,0,0,0,1
2,0,0,55.0,7,1,0,0,21,1,0,2,10,0,1,2,3,4,1,1,0,0,0
0,0,0,55.0,14,0,1,0,36,2,1,5,19,100000,0,3,2,3,2,0,0,0,1
0,1,0,80.0,10,1,0,0,36,2,1,5,19,100000,0,3,2,3,2,0,0,0,1
0,1,0,80.0,10,2,0,0,36,2,1,5,19,100000,0,3,2,3,2,1,0,0,1
0,1,0,80.0,14,1,0,0,36,2,1,5,19,100000,0,3,2,3,2,1,0,0,1
0,1,0,80.0,14,1,1,0,36,2,1,5,19,100000,0,3,2,3,2,1,0,0,1
0,1,0,80.0,18,0,0,0,36,2,1,5,19,100000,0,3,2,3,2,1,0,0,1
0,1,0,55.0,14,2,1,0,36,2,1,5,19,100000,0,3,2,3,2,1,0,0,1
0,2,0,80.0,10,0,0,0,36,2,1,5,19,100000,0,3,2,3,2,1,0,0,1
0,2,0,80.0,10,2,0,0,36,2,1,5,19,100000,0,3,2,3,2,1,0,0,1
0,2,0,80.0,10,3,1,0,36,2,1,5,19,100000,0,3,2,3,2,1,0,0,0
0,2,0,80.0,14,0,1,0,36,2,1,5,19,100000,0,3,2,3,2,0,0,0,1
0,2,0,55.0,14,0,1,0,36,2,1,5,19,100000,0,3,2,3,2,1,0,0,1
0,2,0,55.0,18,1,0,0,36,2,1,5,19,100000,0,3,2,3,2,1,0,0,1
1,0,0,55.0,18,3,1,0,36,2,1,5,19,100000,0,3,2,3,2,0,0,1,1
1,0,0,55.0,18,4,1,0,36,2,1,5,19,100000,0,3,2,3,2,1,0,0,1
1,0,0,80.0,18,1,0,0,36,2,1,5,19,100000,0,3,2,3,2,0,0,0,0
2,0,0,55.0,7,1,0,0,36,2,1,5,19,100000,0,3,2,3,2,1,1,0,1
2,0,0,55.0,7,3,1,0,36,2,1,5,19,100000,0,3,2,3,2,1,1,0,0
2,0,0,80.0,7,4,1,0,36,2,1,5,19,100000,0,3,2,3,2,1,0,0,0
2,0,0,80.0,7,2,0,0,36,2,1,5,19,100000,0,3,2,3,2,0,0,1,1
2,0,0,55.0,7,0,1,0,36,2,1,5,19,100000,0,3,2,3,2,0,0,0,1
2,0,0,80.0,7,1,0,0,36,2,1,5,19,100000,0,3,2,3,2,1,0,0,1
0,0,0,55.0,14,0,1,1,21,1,0,4,2,100000,3,4,3,4,2,0,0,0,1
0,1,0,80.0,10,1,0,1,21,1,0,4,2,100000,3,4,3,4,2,0,0,0,1
0,1,0,80.0,10,3,1,1,21,1,0,4,2,100000,3,4,3,4,2,0,0,0,1
0,1,0,80.0,10,2,0,1,21,1,0,4,2,100000,3,4,3,4,2,1,0,0,1
0,1,0,80.0,14,1,1,1,21,1,0,4,2,100000,3,4,3,4,2,0,0,0,1
0,1,0,80.0,14,1,0,1,21,1,0,4,2,100000,3,4,3,4,2,1,0,0,1
0,1,0,80.0,14,1,1,1,21,1,0,4,2,100000,3,4,3,4,2,1,0,0,1
0,1,0,80.0,14,0,1,1,21,1,0,4,2,100000,3,4,3,4,2,1,0,0,1
0,1,0,80.0,18,1,0,1,21,1,0,4,2,100000,3,4,3,4,2,0,0,0,1
0,1,0,80.0,18,0,0,1,21,1,0,4,2,100000,3,4,3,4,2,1,0,0,1
0,1,0,55.0,14,1,0,1,21,1,0,4,2,100000,3,4,3,4,2,0,0,0,1
0,1,0,55.0,14,2,1,1,21,1,0,4,2,100000,3,4,3,4,2,1,0,0,1
0,0,0,55.0,10,1,0,1,21,1,0,4,2,100000,3,4,3,4,2,0,0,0,1
1,0,0,55.0,18,3,1,1,21,1,0,4,2,100000,3,4,3,4,2,0,0,1,1
1,0,0,55.0,18,4,1,1,21,1,0,4,2,100000,3,4,3,4,2,1,0,0,1
1,0,0,80.0,18,1,0,1,21,1,0,4,2,100000,3,4,3,4,2,0,0,0,0
2,0,0,55.0,7,1,0,1,21,1,0,4,2,100000,3,4,3,4,2,1,1,0,1
2,0,0,55.0,7,3,1,1,21,1,0,4,2,100000,3,4,3,4,2,1,1,0,1
2,0,0,80.0,7,4,1,1,21,1,0,4,2,100000,3,4,3,4,2,1,0,0,1
2,0,0,80.0,7,2,0,1,21,1,0,4,2,100000,3,4,3,4,2,0,0,1,0
2,0,0,55.0,7,0,1,1,21,1,0,4,2,100000,3,4,3,4,2,0,0,0,1
2,0,0,55.0,7,1,0,1,21,1,0,4,2,100000,3,4,3,4,2,1,0,0,0
0,0,0,55.0,14,0,1,1,21,1,0,4,6,12500,2,1,2,2,1,0,0,0,1
0,1,0,80.0,10,1,0,1,21,1,0,4,6,12500,2,1,2,2,1,0,0,0,1
0,1,0,80.0,10,3,1,1,21,1,0,4,6,12500,2,1,2,2,1,0,0,0,0
0,1,0,80.0,10,2,0,1,21,1,0,4,6,12500,2,1,2,2,1,1,0,0,1
0,1,0,80.0,14,1,1,1,21,1,0,4,6,12500,2,1,2,2,1,0,0,0,0
0,1,0,80.0,14,1,0,1,21,1,0,4,6,12500,2,1,2,2,1,1,0,0,0
0,1,0,80.0,14,1,1,1,21,1,0,4,6,12500,2,1,2,2,1,1,0,0,0
0,1,0,80.0,14,0,1,1,21,1,0,4,6,12500,2,1,2,2,1,1,0,0,1
0,1,0,80.0,18,1,0,1,21,1,0,4,6,12500,2,1,2,2,1,0,0,0,0
0,1,0,80.0,18,0,0,1,21,1,0,4,6,12500,2,1,2,2,1,1,0,0,1
0,1,0,55.0,14,1,0,1,21,1,0,4,6,12500,2,1,2,2,1,0,0,0,0
0,1,0,55.0,14,2,1,1,21,1,0,4,6,12500,2,1,2,2,1,1,0,0,1
0,0,0,55.0,10,1,0,1,21,1,0,4,6,12500,2,1,2,2,1,0,0,0,1
1,0,0,55.0,18,3,1,1,21,1,0,4,6,12500,2,1,2,2,1,0,0,1,1
1,0,0,55.0,18,4,1,1,21,1,0,4,6,12500,2,1,2,2,1,1,0,0,0
1,0,0,80.0,18,1,0,1,21,1,0,4,6,12500,2,1,2,2,1,0,0,0,0
2,0,0,55.0,7,1,0,1,21,1,0,4,6,12500,2,1,2,2,1,1,1,0,0
2,0,0,55.0,7,3,1,1,21,1,0,4,6,12500,2,1,2,2,1,1,1,0,1
2,0,0,80.0,7,4,1,1,21,1,0,4,6,12500,2,1,2,2,1,1,0,0,1
2,0,0,80.0,7,2,0,1,21,1,0,4,6,12500,2,1,2,2,1,0,0,1,1
2,0,0,55.0,7,0,1,1,21,1,0,4,6,12500,2,1,2,2,1,0,0,0,1
2,0,0,55.0,7,1,0,1,21,1,0,4,6,12500,2,1,2,2,1,1,0,0,0
0,0,0,55.0,14,0,1,1,36,2,0,3,20,100000,3,0,3,3,2,0,0,0,1
0,1,0,80.0,10,1,0,1,36,2,0,3,20,100000,3,0,3,3,2,0,0,0,0
0,1,0,80.0,10,2,0,1,36,2,0,3,20,100000,3,0,3,3,2,1,0,0,1
0,1,0,80.0,14,1,0,1,36,2,0,3,20,100000,3,0,3,3,2,1,0,0,0
0,1,0,80.0,14,1,1,1,36,2,0,3,20,100000,3,0,3,3,2,1,0,0,0
0,1,0,80.0,18,0,0,1,36,2,0,3,20,100000,3,0,3,3,2,1,0,0,0
0,1,0,55.0,14,2,1,1,36,2,0,3,20,100000,3,0,3,3,2,1,0,0,1
0,3,0,80.0,10,1,0,1,36,2,0,3,20,100000,3,0,3,3,2,0,0,0,1
0,3,0,80.0,10,4,1,1,36,2,0,3,20,100000,3,0,3,3,2,0,0,0,1
0,3,0,80.0,10,3,0,1,36,2,0,3,20,100000,3,0,3,3,2,0,0,0,0
0,3,0,80.0,10,1,0,1,36,2,0,3,20,100000,3,0,3,3,2,1,0,0,1
0,3,0,80.0,18,0,0,1,36,2,0,3,20,100000,3,0,3,3,2,0,0,0,1
0,3,0,80.0,18,3,1,1,36,2,0,3,20,100000,3,0,3,3,2,1,0,0,1
1,0,0,55.0,18,3,1,1,36,2,0,3,20,100000,3,0,3,3,2,0,0,1,1
1,0,0,55.0,18,4,1,1,36,2,0,3,20,100000,3,0,3,3,2,1,0,0,1
1,0,0,80.0,18,1,0,1,36,2,0,3,20,100000,3,0,3,3,2,0,0,0,0
2,0,0,55.0,7,1,0,1,36,2,0,3,20,100000,3,0,3,3,2,1,1,0,0
2,0,0,55.0,7,3,1,1,36,2,0,3,20,100000,3,0,3,3,2,1,1,0,1
2,0,0,80.0,7,4,1,1,36,2,0,3,20,100000,3,0,3,3,2,1,0,0,1
2,0,0,80.0,7,2,0,1,36,2,0,3,20,100000,3,0,3,3,2,0,0,1,1
2,0,0,55.0,7,0,1,1,36,2,0,3,20,100000,3,0,3,3,2,0,0,0,1
2,0,0,55.0,7,1,0,1,36,2,0,3,20,100000,3,0,3,3,2,1,0,0,0
0,0,0,55.0,14,0,1,0,26,2,0,3,7,12500,0,1,4,3,0,0,0,0,1
0,1,0,80.0,10,1,0,0,26,2,0,3,7,12500,0,1,4,3,0,0,0,0,0
0,1,0,80.0,10,2,0,0,26,2,0,3,7,12500,0,1,4,3,0,1,0,0,0
0,1,0,80.0,14,1,0,0,26,2,0,3,7,12500,0,1,4,3,0,1,0,0,0
0,1,0,80.0,14,1,1,0,26,2,0,3,7,12500,0,1,4,3,0,1,0,0,0
0,1,0,80.0,18,0,0,0,26,2,0,3,7,12500,0,1,4,3,0,1,0,0,0
0,1,0,55.0,14,2,1,0,26,2,0,3,7,12500,0,1,4,3,0,1,0,0,1
0,3,0,80.0,10,1,0,0,26,2,0,3,7,12500,0,1,4,3,0,0,0,0,0
0,3,0,80.0,10,4,1,0,26,2,0,3,7,12500,0,1,4,3,0,0,0,0,0
0,3,0,80.0,10,3,0,0,26,2,0,3,7,12500,0,1,4,3,0,0,0,0,0
0,3,0,80.0,10,1,0,0,26,2,0,3,7,12500,0,1,4,3,0,1,0,0,0
0,3,0,80.0,18,0,0,0,26,2,0,3,7,12500,0,1,4,3,0,0,0,0,1
0,3,0,80.0,18,3,1,0,26,2,0,3,7,12500,0,1,4,3,0,1,0,0,1
1,0,0,55.0,18,3,1,0,26,2,0,3,7,12500,0,1,4,3,0,0,0,1,0
1,0,0,55.0,18,4,1,0,26,2,0,3,7,12500,0,1,4,3,0,1,0,0,0
1,0,0,80.0,18,1,0,0,26,2,0,3,7,12500,0,1,4,3,0,0,0,0,0
2,0,0,55.0,7,1,0,0,26,2,0,3,7,12500,0,1,4,3,0,1,1,0,1
2,0,0,55.0,7,3,1,0,26,2,0,3,7,12500,0,1,4,3,0,1,1,0,0
2,0,0,80.0,7,4,1,0,26,2,0,3,7,12500,0,1,4,3,0,1,0,0,0
2,0,0,80.0,7,2,0,0,26,2,0,3,7,12500,0,1,4,3,0,0,0,1,1
2,0,0,55.0,7,0,1,0,26,2,0,3,7,12500,0,1,4,3,0,0,0,0,1
2,0,0,55.0,7,1,0,0,26,2,0,3,7,12500,0,1,4,3,0,1,0,0,0
0,0,0,55.0,14,0,1,1,21,1,0,5,9,50000,0,0,2,1,0,0,0,0,1
0,1,0,80.0,10,1,0,1,21,1,0,5,9,50000,0,0,2,1,0,0,0,0,0
0,1,0,80.0,10,3,1,1,21,1,0,5,9,50000,0,0,2,1,0,0,0,0,0
0,1,0,80.0,10,2,0,1,21,1,0,5,9,50000,0,0,2,1,0,1,0,0,1
0,1,0,80.0,14,1,1,1,21,1,0,5,9,50000,0,0,2,1,0,0,0,0,0
0,1,0,80.0,14,1,0,1,21,1,0,5,9,50000,0,0,2,1,0,1,0,0,0
0,1,0,80.0,14,1,1,1,21,1,0,5,9,50000,0,0,2,1,0,1,0,0,0
0,1,0,80.0,14,0,1,1,21,1,0,5,9,50000,0,0,2,1,0,1,0,0,1
0,1,0,80.0,18,1,0,1,21,1,0,5,9,50000,0,0,2,1,0,0,0,0,0
0,1,0,80.0,18,0,0,1,21,1,0,5,9,50000,0,0,2,1,0,1,0,0,1
0,1,0,55.0,14,1,0,1,21,1,0,5,9,50000,0,0,2,1,0,0,0,0,0
0,1,0,80.0,14,2,1,1,21,1,0,5,9,50000,0,0,2,1,0,1,0,0,1
0,0,0,55.0,10,1,0,1,21,1,0,5,9,50000,0,0,2,1,0,0,0,0,0
1,0,0,55.0,18,3,1,1,21,1,0,5,9,50000,0,0,2,1,0,0,0,1,0
1,0,0,55.0,18,4,1,1,21,1,0,5,9,50000,0,0,2,1,0,1,0,0,0
1,0,0,80.0,18,1,0,1,21,1,0,5,9,50000,0,0,2,1,0,0,0,0,0
2,0,0,55.0,7,1,0,1,21,1,0,5,9,50000,0,0,2,1,0,1,1,0,0
2,0,0,55.0,7,3,1,1,21,1,0,5,9,50000,0,0,2,1,0,1,1,0,0
2,0,0,80.0,7,4,1,1,21,1,0,5,9,50000,0,0,2,1,0,1,0,0,1
2,0,0,80.0,7,2,0,1,21,1,0,5,9,50000,0,0,2,1,0,0,0,1,0
2,0,0,55.0,7,0,1,1,21,1,0,5,9,50000,0,0,2,1,0,0,0,0,1
2,0,0,55.0,7,1,0,1,21,1,0,5,9,50000,0,0,2,1,0,1,0,0,0
0,0,0,55.0,14,0,1,0,41,1,1,2,13,25000,1,1,1,1,0,0,0,0,1
0,1,0,80.0,10,1,0,0,41,1,1,2,13,25000,1,1,1,1,0,0,0,0,1
0,1,0,80.0,10,3,1,0,41,1,1,2,13,25000,1,1,1,1,0,0,0,0,1
0,1,0,80.0,10,2,0,0,41,1,1,2,13,25000,1,1,1,1,0,1,0,0,1
0,1,0,80.0,14,1,1,0,41,1,1,2,13,25000,1,1,1,1,0,0,0,0,0
0,1,0,80.0,14,1,0,0,41,1,1,2,13,25000,1,1,1,1,0,1,0,0,1
0,1,0,80.0,14,1,1,0,41,1,1,2,13,25000,1,1,1,1,0,1,0,0,1
0,1,0,80.0,14,0,1,0,41,1,1,2,13,25000,1,1,1,1,0,1,0,0,1
0,1,0,80.0,18,1,0,0,41,1,1,2,13,25000,1,1,1,1,0,0,0,0,0
0,1,0,80.0,18,0,0,0,41,1,1,2,13,25000,1,1,1,1,0,1,0,0,1
0,1,0,55.0,14,1,0,0,41,1,1,2,13,25000,1,1,1,1,0,0,0,0,1
0,1,0,55.0,14,2,1,0,41,1,1,2,13,25000,1,1,1,1,0,1,0,0,1
0,0,0,55.0,10,1,0,0,41,1,1,2,13,25000,1,1,1,1,0,0,0,0,0
1,0,0,55.0,18,3,1,0,41,1,1,2,13,25000,1,1,1,1,0,0,0,1,1
1,0,0,55.0,18,4,1,0,41,1,1,2,13,25000,1,1,1,1,0,1,0,0,0
1,0,0,80.0,18,1,0,0,41,1,1,2,13,25000,1,1,1,1,0,0,0,0,1
2,0,0,55.0,7,1,0,0,41,1,1,2,13,25000,1,1,1,1,0,1,1,0,0
2,0,0,55.0,7,3,1,0,41,1,1,2,13,25000,1,1,1,1,0,1,1,0,1
2,0,0,80.0,7,4,1,0,41,1,1,2,13,25000,1,1,1,1,0,1,0,0,1
2,0,0,80.0,7,2,0,0,41,1,1,2,13,25000,1,1,1,1,0,0,0,1,0
2,0,0,55.0,7,0,1,0,41,1,1,2,13,25000,1,1,1,1,0,0,0,0,1
2,0,0,55.0,7,1,0,0,41,1,1,2,13,25000,1,1,1,1,0,1,0,0,1
0,0,0,55.0,14,0,1,1,51,2,1,2,9,50000,0,4,0,3,1,0,0,0,1
0,1,0,80.0,10,1,0,1,51,2,1,2,9,50000,0,4,0,3,1,0,0,0,1
0,1,0,80.0,10,2,0,1,51,2,1,2,9,50000,0,4,0,3,1,1,0,0,0
0,1,0,80.0,14,1,0,1,51,2,1,2,9,50000,0,4,0,3,1,1,0,0,1
0,1,0,80.0,14,1,1,1,51,2,1,2,9,50000,0,4,0,3,1,1,0,0,1
0,1,0,80.0,18,0,0,1,51,2,1,2,9,50000,0,4,0,3,1,1,0,0,1
0,1,0,55.0,14,2,1,1,51,2,1,2,9,50000,0,4,0,3,1,1,0,0,0
0,3,0,80.0,10,1,0,1,51,2,1,2,9,50000,0,4,0,3,1,0,0,0,1
0,3,0,80.0,10,4,1,1,51,2,1,2,9,50000,0,4,0,3,1,0,0,0,1
0,3,0,80.0,10,3,0,1,51,2,1,2,9,50000,0,4,0,3,1,0,0,0,0
0,3,0,80.0,10,1,0,1,51,2,1,2,9,50000,0,4,0,3,1,1,0,0,1
0,3,0,80.0,18,0,0,1,51,2,1,2,9,50000,0,4,0,3,1,0,0,0,1
0,3,0,80.0,18,3,1,1,51,2,1,2,9,50000,0,4,0,3,1,1,0,0,0
1,0,0,55.0,18,3,1,1,51,2,1,2,9,50000,0,4,0,3,1,0,0,1,0
1,0,0,55.0,18,4,1,1,51,2,1,2,9,50000,0,4,0,3,1,1,0,0,0
1,0,0,80.0,18,1,0,1,51,2,1,2,9,50000,0,4,0,3,1,0,0,0,1
2,0,0,55.0,7,1,0,1,51,2,1,2,9,50000,0,4,0,3,1,1,1,0,0
2,0,0,80.0,7,3,1,1,51,2,1,2,9,50000,0,4,0,3,1,1,1,0,0
2,0,0,80.0,7,4,1,1,51,2,1,2,9,50000,0,4,0,3,1,1,0,0,1
2,0,0,80.0,7,2,0,1,51,2,1,2,9,50000,0,4,0,3,1,0,0,1,1
2,0,0,55.0,7,0,1,1,51,2,1,2,9,50000,0,4,0,3,1,0,0,0,1
2,0,0,55.0,7,1,0,1,51,2,1,2,9,50000,0,4,0,3,1,1,0,0,0
0,0,0,55.0,14,0,1,0,31,1,0,4,6,25000,3,2,2,3,2,0,0,0,1
0,1,0,80.0,10,1,0,0,31,1,0,4,6,25000,3,2,2,3,2,0,0,0,0
0,1,0,80.0,10,3,1,0,31,1,0,4,6,25000,3,2,2,3,2,0,0,0,1
0,1,0,80.0,10,2,0,0,31,1,0,4,6,25000,3,2,2,3,2,1,0,0,1
0,1,0,80.0,14,1,1,0,31,1,0,4,6,25000,3,2,2,3,2,0,0,0,0
0,1,0,80.0,14,1,0,0,31,1,0,4,6,25000,3,2,2,3,2,1,0,0,0
0,1,0,80.0,14,0,1,0,31,1,0,4,6,25000,3,2,2,3,2,1,0,0,1
0,1,0,80.0,18,1,0,0,31,1,0,4,6,25000,3,2,2,3,2,0,0,0,0
0,1,0,80.0,18,0,0,0,31,1,0,4,6,25000,3,2,2,3,2,1,0,0,1
0,1,0,55.0,14,1,0,0,31,1,0,4,6,25000,3,2,2,3,2,0,0,0,0
0,1,0,55.0,14,2,1,0,31,1,0,4,6,25000,3,2,2,3,2,1,0,0,1
0,0,0,55.0,10,1,0,0,31,1,0,4,6,25000,3,2,2,3,2,0,0,0,0
1,0,0,55.0,18,3,1,0,31,1,0,4,6,25000,3,2,2,3,2,0,0,1,1
1,0,0,55.0,18,4,1,0,31,1,0,4,6,25000,3,2,2,3,2,1,0,0,1
1,0,0,80.0,18,1,0,0,31,1,0,4,6,25000,3,2,2,3,2,0,0,0,1
2,0,0,55.0,7,1,0,0,31,1,0,4,6,25000,3,2,2,3,2,1,1,0,0
2,0,0,55.0,7,3,1,0,31,1,0,4,6,25000,3,2,2,3,2,1,1,0,0
2,0,0,80.0,7,4,1,0,31,1,0,4,6,25000,3,2,2,3,2,1,0,0,1
2,0,0,80.0,7,2,0,0,31,1,0,4,6,25000,3,2,2,3,2,0,0,1,1
2,0,0,55.0,7,0,1,0,31,1,0,4,6,25000,3,2,2,3,2,0,0,0,1
2,0,0,55.0,7,1,0,0,31,1,0,4,6,25000,3,2,2,3,2,1,0,0,0
0,0,0,55.0,14,0,1,0,31,2,1,2,3,50000,1,2,3,3,1,0,0,0,1
0,1,0,80.0,10,1,0,0,31,2,1,2,3,50000,1,2,3,3,1,0,0,0,1
0,1,0,80.0,10,2,0,0,31,2,1,2,3,50000,1,2,3,3,1,1,0,0,1
0,1,0,80.0,14,1,0,0,31,2,1,2,3,50000,1,2,3,3,1,1,0,0,0
0,1,0,80.0,14,1,1,0,31,2,1,2,3,50000,1,2,3,3,1,1,0,0,1
0,1,0,80.0,18,0,0,0,31,2,1,2,3,50000,1,2,3,3,1,1,0,0,1
0,1,0,55.0,14,2,1,0,31,2,1,2,3,50000,1,2,3,3,1,1,0,0,1
0,2,0,80.0,10,0,0,0,31,2,1,2,3,50000,1,2,3,3,1,1,0,0,1
0,2,0,80.0,10,2,0,0,31,2,1,2,3,50000,1,2,3,3,1,1,0,0,1
0,2,0,80.0,10,3,1,0,31,2,1,2,3,50000,1,2,3,3,1,1,0,0,0
0,2,0,80.0,14,0,1,0,31,2,1,2,3,50000,1,2,3,3,1,0,0,0,1
0,2,0,55.0,14,0,1,0,31,2,1,2,3,50000,1,2,3,3,1,1,0,0,1
0,2,0,55.0,18,1,0,0,31,2,1,2,3,50000,1,2,3,3,1,1,0,0,0
1,0,0,55.0,18,3,1,0,31,2,1,2,3,50000,1,2,3,3,1,0,0,1,1
1,0,0,55.0,18,4,1,0,31,2,1,2,3,50000,1,2,3,3,1,1,0,0,1
1,0,0,80.0,18,1,0,0,31,2,1,2,3,50000,1,2,3,3,1,0,0,0,0
2,0,0,55.0,7,1,0,0,31,2,1,2,3,50000,1,2,3,3,1,1,1,0,0
2,0,0,55.0,7,3,1,0,31,2,1,2,3,50000,1,2,3,3,1,1,1,0,1
